Route_No,Comments_1,Shape_Leng,cdo,twoway,sruface_ch,bollardpro,temporary,mandatory,width,surface_ch,buslane,OBJECTID,datasource,classifica,classifi_1,cyclelane,shareduse,segregated,trafficfre,signedrout,oneside,twoway_sin,oneplus,review,difference,gid,MERGE_SRC,Shape_Le_1
,,92.33298573500,,"0","0","0","0","0",0.00000000000,"0","0","4732",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","1","1312",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,92.33298573500
,,13.89006643000,,"0","0","0","0","0",0.00000000000,"1","0","4733",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1314",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,13.89006643000
,,56.27260563700,,"0","0","0","0","0",0.00000000000,"0","0","4734",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","1","1320",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,56.27260563700
,,50.62839625290,,"0","0","0","0","0",0.00000000000,"1","0","4735",gda_base_cycle_network,"surfacechange;cyclelane",surfacechange,"1","0","0","0","0","0","0","1","1","1","1318",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,50.62839625290
,,73.51119603770,,"0","0","0","0","0",0.00000000000,"0","1","4736",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1321",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,73.51119603770
,,61.90390960040,,"0","0","0","0","0",0.00000000000,"1","0","4737",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1324",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,61.90390960040
,,86.13330292450,,"0","0","0","0","0",0.00000000000,"0","1","4738",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1331",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,86.13330292450
,,73.22360401190,,"0","0","0","0","0",0.00000000000,"0","1","4739",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1332",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,73.22360401190
,,192.54682362300,,"0","0","0","0","0",0.00000000000,"0","1","4740",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1335",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,192.54682362300
,,21.70185445820,,"0","0","0","0","0",0.00000000000,"0","0","4741",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","1","1336",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,21.70185445820
,,33.06055050960,,"0","0","0","0","0",0.00000000000,"0","0","4742",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","1343",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,33.06055050960
,,16.67708749040,,"0","0","0","0","0",0.00000000000,"0","0","4743",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1348",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,16.67708749040
,,117.59374567000,,"0","0","0","0","0",0.00000000000,"0","0","4744",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1349",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,117.59374567000
,,27.73748555930,,"0","0","0","0","0",0.00000000000,"1","0","4745",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1357",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,27.73748555930
,,38.33173373450,,"0","0","0","0","0",0.00000000000,"0","0","4746",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1351",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,38.33173373450
,,30.65802055180,,"0","0","0","0","0",0.00000000000,"0","1","4747",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1352",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,30.65802055180
,,55.20683978360,,"0","0","0","0","0",0.00000000000,"0","0","4748",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1353",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,55.20683978360
,,90.30335004210,,"0","0","0","0","0",0.00000000000,"0","0","4749",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1354",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,90.30335004210
,,134.06038377600,,"0","0","0","0","0",0.00000000000,"1","0","4750",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1365",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,134.06038377600
,,87.87692940020,,"0","0","0","0","0",0.00000000000,"0","1","4751",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1360",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,87.87692940020
,,259.36621943900,,"0","0","0","0","0",0.00000000000,"1","0","4752",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1368",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,259.36621943900
,,221.40007483100,,"0","0","0","0","0",0.00000000000,"0","1","4753",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1364",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,221.40007483100
,,143.05637178300,,"0","0","0","0","0",0.00000000000,"0","0","4754",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","1369",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,143.05637178300
,,67.74174251000,,"0","0","0","0","0",0.00000000000,"0","0","4755",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1370",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,67.74174251000
,,181.24389228000,,"0","0","0","0","0",0.00000000000,"0","1","4756",gda_base_cycle_network,"shareduse;buslane",buslane,"0","1","0","0","0","0","0","1","1","1","1373",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,181.24389228000
,,9.50961008796,,"0","0","0","0","0",0.00000000000,"0","0","4757",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1379",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,9.50961008796
,,22.06335912410,,"0","0","0","0","0",0.00000000000,"0","1","4759",gda_base_cycle_network,"segregatedcyclelane;buslane",cyclelane,"1","0","1","0","0","0","0","1","1","1","1382",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,22.06335912410
,,131.28506155100,,"0","0","0","0","0",0.00000000000,"1","0","4761",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1389",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,131.28506155100
,,57.44433118830,,"0","0","0","0","0",0.00000000000,"0","0","4762",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","1","1391",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,57.44433118830
,,97.77900415820,,"0","0","0","0","0",0.00000000000,"1","0","4763",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1392",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,97.77900415820
,,8.04282726663,,"0","0","0","0","0",0.00000000000,"0","0","4764",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1393",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,8.04282726663
,,184.16378975200,,"0","0","0","0","0",0.00000000000,"0","0","4765",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1394",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,184.16378975200
,,22.09858678480,,"0","0","0","0","0",0.00000000000,"0","0","4766",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","1395",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,22.09858678480
,,30.34026177490,,"0","0","0","0","0",0.00000000000,"0","0","4767",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","1","1396",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,30.34026177490
,,45.54484764300,,"0","0","0","0","0",0.00000000000,"0","0","4768",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","1","1398",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,45.54484764300
,,57.38566080910,,"0","0","0","0","0",0.00000000000,"0","0","4769",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","1","1399",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,57.38566080910
,,73.65352276870,,"0","0","0","0","0",0.00000000000,"1","0","4770",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1400",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,73.65352276870
,,56.53475491800,,"0","0","0","0","0",0.00000000000,"1","0","4771",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1401",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,56.53475491800
,,140.90167755300,,"0","0","0","0","0",0.00000000000,"0","0","4772",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1402",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,140.90167755300
,,149.43161887600,,"0","0","0","0","0",0.00000000000,"1","0","4773",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1405",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,149.43161887600
,,32.46117218980,,"0","0","0","0","0",0.00000000000,"1","0","4775",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1434",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,32.46117218980
,,38.92590522720,,"0","0","0","0","0",0.00000000000,"0","1","4776",gda_base_cycle_network,"segregatedcyclelane;buslane",,"0","0","1","0","0","0","1","1","1","1","1427",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,38.92590522720
,,152.84982238600,,"0","0","0","0","0",0.00000000000,"1","0","4777",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1435",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,152.84982238600
,,51.26454702450,,"0","0","0","0","0",0.00000000000,"1","0","4778",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1437",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,51.26454702450
,,348.00681858300,,"0","0","0","0","0",0.00000000000,"1","0","4779",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1438",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,348.00681858300
,,36.89173349140,,"0","0","0","0","0",0.00000000000,"0","0","4780",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","1439",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,36.89173349140
,,778.65493267200,,"0","0","0","0","0",0.00000000000,"0","0","4781",gda_base_cycle_network,trafficfree,,"0","0","0","1","0","0","0","0","1","0","1440",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,778.65493267200
,,9.43712692019,,"0","0","0","0","0",0.00000000000,"0","1","4782",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1443",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,9.43712692019
,,23.40559827510,,"0","0","0","0","0",0.00000000000,"1","1","4783",gda_base_cycle_network,cyclelane,"surfacechange;buslane","1","0","0","0","0","0","0","1","1","1","1444",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,23.40559827510
,,80.81636989840,,"0","0","0","0","0",0.00000000000,"0","1","4784",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1452",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,80.81636989840
,,46.45289028690,,"0","0","0","0","0",0.00000000000,"0","0","4785",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1453",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,46.45289028690
,,32.42193891710,,"0","0","0","0","0",0.00000000000,"0","1","4786",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1454",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,32.42193891710
,,36.23067265380,,"0","0","0","0","0",0.00000000000,"0","1","4787",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1455",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,36.23067265380
,,117.01762323700,,"0","0","0","0","0",0.00000000000,"0","0","4788",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1456",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,117.01762323700
,,79.52750363890,,"0","0","0","0","0",0.00000000000,"0","0","4789",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","1457",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,79.52750363890
,,115.05461030000,,"0","0","0","0","0",0.00000000000,"0","0","4790",gda_base_cycle_network,segregatedcyclelane,segregatedcyclelane,"0","0","1","0","0","0","0","0","1","0","1470",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,115.05461030000
,,22.33827265300,,"0","0","0","0","0",0.00000000000,"0","0","4791",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1471",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,22.33827265300
,,135.70942665300,,"0","0","0","0","0",0.00000000000,"0","0","4792",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","1479",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,135.70942665300
,,132.05447809900,,"0","0","0","0","0",0.00000000000,"1","0","4793",gda_base_cycle_network,surfacechange,segregatedcyclelane,"0","0","1","0","0","0","0","0","1","1","1473",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,132.05447809900
,,26.83935306890,,"0","0","0","0","0",0.00000000000,"0","0","4794",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1483",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,26.83935306890
,,7.02886235546,,"0","0","0","0","0",0.00000000000,"0","0","4795",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","1","1486",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,7.02886235546
,,6.80897952239,,"0","0","0","0","0",0.00000000000,"0","0","4796",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1475",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,6.80897952239
,,796.07605379200,,"0","0","0","0","0",0.00000000000,"0","0","4797",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","1476",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,796.07605379200
,,73.73601562330,,"0","0","0","0","0",0.00000000000,"0","0","4798",jplinks_metrop,trafficfree,,"0","0","0","1","0","0","0","0","1","0","1477",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,73.73601562330
,,217.70519026000,,"0","0","0","0","0",0.00000000000,"1","0","4799",gda_base_cycle_network,surfacechange,surfacechange,"0","0","0","0","0","0","0","0","1","1","1502",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,217.70519026000
,,20.88911773450,,"0","0","0","0","0",0.00000000000,"0","0","4800",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","1","1506",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,20.88911773450
,,136.90612605200,,"0","0","0","0","0",0.00000000000,"0","1","4801",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1509",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,136.90612605200
,,45.07510357750,,"0","0","0","0","0",0.00000000000,"0","1","4802",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1516",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,45.07510357750
,,207.99735465400,,"0","0","0","0","0",0.00000000000,"0","0","4803",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","1517",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,207.99735465400
,,21.10951908110,,"0","0","0","0","0",0.00000000000,"0","1","4804",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1518",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,21.10951908110
,,144.24261081000,,"0","0","0","0","0",0.00000000000,"0","0","4805",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1519",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,144.24261081000
,,238.54462941600,,"0","0","0","0","0",0.00000000000,"0","1","4806",gda_base_cycle_network,"shareduse;buslane",buslane,"0","1","0","0","0","0","0","1","1","1","1528",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,238.54462941600
,,204.44796146000,,"0","0","0","0","0",0.00000000000,"0","0","4807",gda_base_cycle_network,shareduse,shareduse,"0","1","0","0","0","0","0","0","1","0","1520",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,204.44796146000
,,31.08767259280,,"0","0","0","0","0",0.00000000000,"0","1","4808",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1521",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,31.08767259280
,,74.40264362780,,"0","0","0","0","0",0.00000000000,"0","1","4809",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1522",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,74.40264362780
,,66.21296623880,,"0","0","0","0","0",0.00000000000,"0","0","4810",gda_base_cycle_network,cyclelane,cyclelane,"1","0","0","0","0","0","0","0","1","0","1523",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,66.21296623880
,,9.37879843116,,"0","0","0","0","0",0.00000000000,"0","1","4811",gda_base_cycle_network,buslane,buslane,"0","0","0","0","0","0","0","0","1","0","1551",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,9.37879843116
,,36.05684462930,,"0","0","0","0","0",0.00000000000,"1","0","4812",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","0","0","1","1","1564",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,36.05684462930
